;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Offer;Internet Type;Avg Monthly GB Download;Contract;Paperless Billing;Payment Method;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges
1973;No;0;0.8852459016393439;0;0.5915492957746479;None;Fiber Optic;0.07058823529411765;Month-to-Month;Yes;Mailed Check;0.7028003481237157;0.9166666666666667;1.0;0.16666666666666666;0.0;0.0
1974;Yes;0;0.7377049180327866;1;0.7323943661971831;None;Fiber Optic;0.1411764705882353;One Year;Yes;Credit Card;0.7636196090190372;0.8333333333333335;0.6666666666666666;0.3333333333333333;1.0;0.0
1975;No;0;0.9180327868852451;0;0.22535211267605634;None;DSL;0.24705882352941178;One Year;Yes;Mailed Check;0.37746557158842425;0.5;0.0;0.5;0.0;0.0
1976;No;0;0.524590163934425;0;0.26760563380281693;Offer D;Fiber Optic;0.1764705882352941;Month-to-Month;Yes;Credit Card;0.6665984071145956;0.75;0.6666666666666666;0.3333333333333333;0.0;0.0
1977;No;0;0.6557377049180317;0;0.07042253521126761;None;None;0.0;One Year;No;Credit Card;0.023169242245836774;0.25000000000000006;0.0;0.0;0.0;0.0
1978;No;1;0.7377049180327866;0;0.0;None;Cable;0.24705882352941178;Month-to-Month;Yes;Bank Withdrawal;0.07674811493933434;0.4166666666666667;0.0;0.0;0.0;0.0
1979;No;0;0.3442622950819665;0;0.8450704225352113;None;DSL;0.09411764705882353;Two Year;No;Bank Withdrawal;0.7037657332172922;0.5;1.0;1.0;0.0;0.0
1980;No;0;0.4590163934426226;0;0.04225352112676056;None;Cable;0.2823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.6994215002961979;0.9166666666666667;0.3333333333333333;0.5;0.0;0.0
1981;No;0;0.42622950819672134;0;0.0;None;None;0.0;Month-to-Month;No;Credit Card;0.027030782620142912;0.5833333333333333;0.0;0.0;0.0;0.0
1982;No;0;0.8688524590163933;0;0.0;None;Fiber Optic;0.8117647058823529;Month-to-Month;No;Bank Withdrawal;0.6154329971550394;0.08333333333333337;0.6666666666666666;0.16666666666666666;0.0;0.0
1983;Yes;1;0.32786885245901587;1;0.943661971830986;Offer A;Fiber Optic;0.3411764705882353;One Year;Yes;Bank Withdrawal;0.6458426276027003;0.5;0.0;0.6666666666666666;1.0;0.0
1984;No;0;0.8688524590163933;0;0.0;Offer E;Fiber Optic;0.058823529411764705;Month-to-Month;Yes;Bank Withdrawal;0.6033656834853327;0.5;0.6666666666666666;0.16666666666666666;0.0;0.0
1985;No;0;0.3442622950819665;0;0.014084507042253521;None;Fiber Optic;0.23529411764705882;Month-to-Month;No;Credit Card;0.6163983822486159;0.5833333333333333;0.0;0.5;0.0;0.0
1986;No;0;0.9180327868852451;0;0.619718309859155;Offer B;Fiber Optic;0.2823529411764706;Month-to-Month;Yes;Credit Card;0.7003868853897743;0.3333333333333333;0.3333333333333333;0.5;1.0;0.0
1987;Yes;0;0.4098360655737707;1;0.5492957746478874;Offer B;Fiber Optic;0.22352941176470587;Month-to-Month;Yes;Bank Withdrawal;0.6574272487256185;0.75;0.0;0.6666666666666666;0.0;0.0
1988;No;0;1.0;0;0.46478873239436624;None;Fiber Optic;0.023529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.8529177301748663;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0
1989;No;0;0.11475409836065609;0;0.16901408450704225;None;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.6680464847549605;0.5;0.6666666666666666;0.3333333333333333;0.0;0.0
1990;No;0;0.5901639344262293;0;0.0;Offer E;None;0.0;Month-to-Month;Yes;Credit Card;0.03378847827517864;0.75;0.0;0.0;0.0;0.0
1991;Yes;1;0.524590163934425;1;0.47887323943661975;None;DSL;0.3529411764705882;One Year;No;Credit Card;0.2331405000987326;0.25000000000000006;0.3333333333333333;0.3333333333333333;0.0;0.0
1992;Yes;1;0.9508196721311464;1;0.47887323943661975;None;None;0.0;One Year;No;Bank Withdrawal;0.030409630447660763;0.75;0.0;0.0;0.0;0.0
1993;Yes;0;0.4098360655737707;1;1.0;None;Fiber Optic;0.058823529411764705;Two Year;Yes;Credit Card;0.8292657953822415;0.9166666666666667;0.3333333333333333;0.8333333333333333;0.0;0.0
1994;Yes;0;0.2295081967213104;1;0.014084507042253521;Offer E;Fiber Optic;0.16470588235294117;Two Year;Yes;Bank Withdrawal;0.5546137362597179;0.8333333333333335;0.0;0.3333333333333333;0.0;0.0
1995;No;0;0.6557377049180317;0;0.15492957746478872;None;None;0.0;Month-to-Month;No;Bank Withdrawal;0.026065397526566364;0.08333333333333337;0.0;0.0;0.0;0.0
1996;Yes;0;0.9672131147540988;1;0.9577464788732395;Offer A;Cable;0.21176470588235294;Two Year;Yes;Bank Withdrawal;0.5695772052101542;0.75;0.3333333333333333;0.8333333333333333;0.0;0.0
1997;No;0;0.03278688524590123;0;0.7887323943661972;None;Fiber Optic;0.1764705882352941;Two Year;Yes;Bank Withdrawal;0.8509869599877133;0.8333333333333335;0.6666666666666666;0.5;1.0;0.01973684210526316
1998;Yes;0;0.557377049180328;1;0.47887323943661975;Offer C;Fiber Optic;0.047058823529411764;Month-to-Month;Yes;Bank Withdrawal;0.5169637176102331;0.6666666666666667;0.0;0.0;0.0;0.02857142857142857
1999;Yes;1;0.31147540983606525;1;0.9577464788732395;None;DSL;0.6235294117647059;Two Year;No;Bank Withdrawal;0.6772176431439376;0.4166666666666667;1.0;0.8333333333333333;0.0;0.0
2000;Yes;0;0.9836065573770494;1;0.8732394366197184;None;Fiber Optic;0.24705882352941178;One Year;Yes;Bank Withdrawal;0.8760869724207032;0.5;1.0;0.5;0.0;0.011904761904761904
2001;No;1;0.8032786885245891;0;0.5633802816901409;None;DSL;0.32941176470588235;Month-to-Month;No;Bank Withdrawal;0.27465205912252355;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
2002;Yes;1;0.5737704918032787;1;0.647887323943662;None;None;0.0;Two Year;Yes;Bank Withdrawal;0.04392502175773225;0.4166666666666667;0.0;0.0;0.0;0.0
2003;Yes;0;0.9016393442622945;1;1.0;None;Fiber Optic;0.09411764705882353;One Year;Yes;Bank Withdrawal;0.975521637059086;0.16666666666666669;1.0;1.0;0.0;0.0
2004;No;0;0.9016393442622945;0;0.8169014084507042;Offer B;DSL;0.8588235294117647;One Year;No;Credit Card;0.6091579940467919;0.08333333333333337;0.6666666666666666;1.0;0.0;0.0
2005;Yes;1;0.42622950819672134;1;0.23943661971830985;None;None;0.0;Two Year;No;Credit Card;0.02510001243298987;0.0;0.0;0.0;0.0;0.0
2006;Yes;0;0.3442622950819665;1;0.33802816901408456;Offer C;Cable;0.9647058823529412;Month-to-Month;Yes;Bank Withdrawal;0.16652892864195185;0.0;0.3333333333333333;0.16666666666666666;0.0;0.0
2007;Yes;0;0.557377049180328;1;0.5492957746478874;Offer B;Fiber Optic;0.2823529411764706;One Year;No;Bank Withdrawal;0.618329152435769;0.4166666666666667;0.0;0.5;0.0;0.0
2008;No;0;0.3606557377049171;0;0.014084507042253521;None;Fiber Optic;0.16470588235294117;Month-to-Month;Yes;Bank Withdrawal;0.5121367921423505;0.16666666666666669;0.0;0.0;0.0;0.0625
2009;Yes;0;0.44262295081967196;1;0.28169014084507044;None;Cable;0.8117647058823529;One Year;Yes;Bank Withdrawal;0.3784309566820007;0.16666666666666669;1.0;0.3333333333333333;0.0;0.005952380952380952
2010;Yes;1;0.32786885245901587;1;0.943661971830986;Offer A;Fiber Optic;0.21176470588235294;One Year;Yes;Credit Card;0.8138196338850168;0.25000000000000006;1.0;0.5;0.0;0.0
2011;Yes;0;0.32786885245901587;1;0.971830985915493;Offer A;None;0.0;Two Year;Yes;Credit Card;0.027030782620142912;0.9166666666666667;0.0;0.0;0.0;0.0
2012;Yes;1;0.4098360655737707;1;0.0;None;DSL;0.21176470588235294;Month-to-Month;No;Bank Withdrawal;0.268377056014276;0.5;0.0;0.16666666666666666;0.0;0.0
2013;Yes;0;0.31147540983606525;1;1.0;Offer A;Fiber Optic;0.611764705882353;Two Year;Yes;Bank Withdrawal;0.6497041679770064;0.08333333333333337;0.3333333333333333;0.6666666666666666;0.0;0.0
2014;Yes;0;0.6557377049180317;1;0.014084507042253521;None;Fiber Optic;0.16470588235294117;Month-to-Month;Yes;Credit Card;0.5179291027038098;0.6666666666666667;0.0;0.16666666666666666;0.0;0.0
2015;Yes;0;0.16393442622950793;1;0.14084507042253522;None;None;0.0;One Year;No;Credit Card;0.03716732610269652;0.0;0.0;0.0;0.0;0.0
2016;Yes;1;0.4590163934426226;1;0.7746478873239437;None;None;0.0;Two Year;Yes;Credit Card;0.07916157767327567;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0
2017;No;0;0.7377049180327866;0;0.49295774647887325;Offer C;Cable;0.023529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.1747347019373524;0.3333333333333333;0.0;0.5;0.0;0.0
2018;No;0;0.9672131147540988;0;0.5070422535211268;None;DSL;0.07058823529411765;One Year;Yes;Bank Withdrawal;0.7129368916062693;0.3333333333333333;1.0;1.0;1.0;0.0
2019;Yes;0;0.06557377049180246;1;0.5352112676056339;None;DSL;0.15294117647058825;Month-to-Month;No;Bank Withdrawal;0.3779482641352125;0.5;1.0;0.5;0.0;0.0
2020;No;1;0.3770491803278677;0;0.23943661971830985;Offer D;Fiber Optic;0.5647058823529412;Month-to-Month;Yes;Credit Card;0.6159156897018276;0.16666666666666669;0.0;0.5;0.0;0.0
2021;No;0;0.21311475409835978;0;0.25352112676056343;None;Fiber Optic;0.4823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.6564618636320421;0.16666666666666669;0.0;0.6666666666666666;1.0;0.0
2022;No;0;0.9672131147540988;0;0.04225352112676056;None;Fiber Optic;0.2;Month-to-Month;Yes;Bank Withdrawal;0.578265671052343;0.25000000000000006;0.0;0.3333333333333333;0.0;0.0
2023;Yes;1;0.524590163934425;1;0.0;None;Fiber Optic;0.16470588235294117;Month-to-Month;Yes;Credit Card;0.5135848697827152;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0
2024;Yes;0;0.19672131147540917;0;0.5211267605633804;None;Fiber Optic;0.1764705882352941;Two Year;Yes;Bank Withdrawal;0.6439118574155471;0.9166666666666667;0.3333333333333333;0.3333333333333333;1.0;0.0
2025;Yes;1;0.278688524590164;1;0.1267605633802817;Offer E;None;0.0;One Year;Yes;Credit Card;0.028478860260507693;0.3333333333333333;0.0;0.0;0.0;0.0
2026;Yes;0;0.9672131147540988;1;0.7746478873239437;None;Fiber Optic;0.5647058823529412;One Year;Yes;Bank Withdrawal;0.8089927084171342;0.16666666666666669;1.0;0.5;0.0;0.0
2027;No;0;0.31147540983606525;0;0.4084507042253521;Offer C;DSL;0.21176470588235294;One Year;Yes;Credit Card;0.5039310188469499;0.25000000000000006;0.3333333333333333;0.6666666666666666;0.0;0.0
2028;Yes;1;0.8688524590163933;1;1.0;Offer A;DSL;0.22352941176470587;Two Year;No;Credit Card;0.6945945748283151;0.75;1.0;1.0;0.0;0.0
2029;No;0;0.3770491803278677;0;0.09859154929577466;None;None;0.0;One Year;Yes;Bank Withdrawal;0.03330578572839038;0.08333333333333337;0.0;0.0;0.0;0.0
2030;Yes;1;0.32786885245901587;1;0.7323943661971831;Offer B;Fiber Optic;0.2;Two Year;Yes;Bank Withdrawal;0.8427811866923127;0.75;0.6666666666666666;1.0;0.0;0.0
2031;Yes;0;0.9836065573770494;1;0.6338028169014085;Offer B;Fiber Optic;0.03529411764705882;One Year;Yes;Bank Withdrawal;0.7520349878961188;0.4166666666666667;0.3333333333333333;0.6666666666666666;0.0;0.0
2032;No;0;0.0983606557377037;0;0.07042253521126761;Offer E;None;0.0;Month-to-Month;No;Credit Card;0.03813271119627304;0.16666666666666669;0.0;0.0;0.0;0.0
2033;Yes;0;0.5737704918032787;1;0.09859154929577466;Offer E;Fiber Optic;0.8941176470588235;Month-to-Month;Yes;Bank Withdrawal;0.7476907549750245;0.0;1.0;0.3333333333333333;0.0;0.0
2034;Yes;0;0.3442622950819665;1;0.7746478873239437;None;Fiber Optic;0.5647058823529412;One Year;Yes;Bank Withdrawal;0.786788851264874;0.0;1.0;0.3333333333333333;0.0;0.033482142857142856
2035;No;0;0.4098360655737707;0;0.4225352112676057;Offer C;Cable;0.611764705882353;Month-to-Month;No;Credit Card;0.4682117703846183;0.16666666666666669;0.0;0.6666666666666666;0.0;0.048387096774193554
2036;No;0;0.7377049180327866;0;0.16901408450704225;None;DSL;0.3529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.41656366787827376;0.9166666666666667;0.3333333333333333;0.3333333333333333;0.0;0.0
2037;Yes;1;0.7377049180327866;1;0.5492957746478874;Offer B;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Credit Card;0.9011869848536929;0.6666666666666667;1.0;0.8333333333333333;0.0;0.0
2038;Yes;0;0.4098360655737707;0;0.8169014084507042;None;Fiber Optic;0.15294117647058825;One Year;Yes;Bank Withdrawal;0.7462426773346595;0.8333333333333335;0.0;0.8333333333333333;0.0;0.006355932203389831
2039;Yes;1;0.8852459016393439;1;0.6901408450704226;None;Fiber Optic;0.3176470588235294;One Year;No;Credit Card;0.8331273357565474;0.3333333333333333;1.0;0.5;0.0;0.0
2040;Yes;1;0.32786885245901587;0;0.014084507042253521;None;DSL;0.611764705882353;Month-to-Month;Yes;Credit Card;0.07385195965860472;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
2041;No;0;0.8688524590163933;0;0.6338028169014085;Offer B;DSL;0.023529411764705882;Two Year;No;Mailed Check;0.6028829909385445;0.5833333333333333;1.0;0.6666666666666666;0.0;0.0
2042;No;1;0.3770491803278677;0;0.23943661971830985;Offer D;DSL;0.32941176470588235;Month-to-Month;No;Bank Withdrawal;0.4638675374635239;0.4166666666666667;0.6666666666666666;0.5;0.0;0.0
2043;No;0;0.32786885245901587;0;0.47887323943661975;Offer C;Cable;0.1411764705882353;Month-to-Month;Yes;Credit Card;0.16121931062728095;0.6666666666666667;0.0;0.3333333333333333;0.0;0.010714285714285714
2044;No;1;0.0983606557377037;0;0.0;None;Cable;0.15294117647058825;Month-to-Month;No;Credit Card;0.3267828541756563;0.4166666666666667;0.0;0.3333333333333333;0.0;0.0
2045;No;0;0.9508196721311464;0;0.04225352112676056;None;Fiber Optic;0.8941176470588235;Month-to-Month;No;Credit Card;0.618329152435769;0.16666666666666669;0.3333333333333333;0.5;0.0;0.0
2046;No;0;0.9508196721311464;0;0.056338028169014086;None;Fiber Optic;0.3176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.6617714816467131;0.16666666666666669;0.0;0.6666666666666666;0.0;0.0
2047;Yes;0;0.0;1;0.9577464788732395;None;Cable;0.2;Two Year;Yes;Credit Card;0.4575925343552764;0.75;0.0;0.6666666666666666;0.0;0.007246376811594204
2048;Yes;0;0.3770491803278677;1;0.22535211267605634;None;Fiber Optic;0.03529411764705882;Month-to-Month;No;Bank Withdrawal;0.6188118449825573;0.3333333333333333;0.3333333333333333;0.16666666666666666;0.0;0.0
2049;No;0;0.03278688524590123;0;0.0;None;None;0.0;Month-to-Month;Yes;Bank Withdrawal;0.03330578572839038;0.5;0.0;0.0;0.0;0.0
2050;Yes;0;0.9180327868852451;1;0.323943661971831;None;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.5995041431110266;0.8333333333333335;0.0;0.5;0.0;0.0
2051;No;0;0.7377049180327866;0;0.8591549295774649;None;Fiber Optic;0.03529411764705882;One Year;No;Bank Withdrawal;0.6535657083513124;0.8333333333333335;0.3333333333333333;0.3333333333333333;0.0;0.0
2052;No;0;0.32786885245901587;0;0.15492957746478872;None;DSL;0.16470588235294117;Month-to-Month;Yes;Bank Withdrawal;0.27658282930967654;0.5;0.0;0.16666666666666666;0.0;0.0
2053;No;0;0.9508196721311464;0;0.3098591549295775;None;None;0.0;Month-to-Month;No;Bank Withdrawal;0.03958078883663785;0.4166666666666667;0.0;0.0;0.0;0.0
2054;Yes;1;0.18032786885245855;1;0.619718309859155;Offer B;DSL;0.21176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.32967900945638584;0.5833333333333333;1.0;0.3333333333333333;0.0;0.0
2055;No;0;0.8196721311475397;0;0.11267605633802817;None;Fiber Optic;0.09411764705882353;Month-to-Month;Yes;Credit Card;0.6617714816467131;0.75;0.6666666666666666;0.16666666666666666;0.0;0.01388888888888889
2056;Yes;0;0.3770491803278677;1;0.04225352112676056;None;Fiber Optic;0.15294117647058825;Month-to-Month;Yes;Bank Withdrawal;0.6139849195146747;0.6666666666666667;0.3333333333333333;0.16666666666666666;0.0;0.0
2057;No;0;0.9016393442622945;0;0.323943661971831;None;Fiber Optic;0.2823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.6680464847549605;0.6666666666666667;0.0;0.6666666666666666;0.0;0.0
2058;Yes;0;0.6557377049180317;1;0.9859154929577465;Offer A;None;0.0;Two Year;Yes;Credit Card;0.08881542860904101;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0
2059;No;0;0.9508196721311464;0;0.014084507042253521;Offer E;DSL;0.24705882352941178;Month-to-Month;Yes;Bank Withdrawal;0.2741693665757352;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0
2060;Yes;0;0.0;1;0.0;None;None;0.0;One Year;No;Mailed Check;0.019790394418318924;0.16666666666666669;0.0;0.0;0.0;0.0
2061;No;0;0.6721311475409824;0;0.1267605633802817;None;Fiber Optic;0.03529411764705882;Month-to-Month;Yes;Bank Withdrawal;0.8094754009639225;0.3333333333333333;1.0;0.5;0.0;0.0
2062;No;0;0.6557377049180317;0;0.014084507042253521;None;Cable;0.24705882352941178;Month-to-Month;No;Bank Withdrawal;0.3345059349242685;0.5833333333333333;1.0;0.3333333333333333;0.0;0.0
2063;No;0;0.6065573770491799;0;0.9295774647887325;Offer A;DSL;0.8588235294117647;One Year;No;Credit Card;0.422355978439733;0.16666666666666669;0.0;0.6666666666666666;0.0;0.0
2064;Yes;1;0.557377049180328;1;0.08450704225352114;None;DSL;0.3411764705882353;One Year;No;Bank Withdrawal;0.5087579443148327;0.3333333333333333;0.3333333333333333;0.6666666666666666;0.0;0.0
2065;No;0;0.6557377049180317;0;0.16901408450704225;Offer D;DSL;0.27058823529411763;Month-to-Month;Yes;Bank Withdrawal;0.5985387580174502;0.25000000000000006;1.0;0.5;0.0;0.04807692307692308
2066;No;0;0.524590163934425;0;0.7887323943661972;None;Fiber Optic;0.08235294117647059;One Year;No;Bank Withdrawal;0.752517680442907;0.4166666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0
2067;Yes;0;0.9344262295081958;0;0.49295774647887325;Offer C;Fiber Optic;0.18823529411764706;Month-to-Month;Yes;Credit Card;0.7259695903695524;0.9166666666666667;0.3333333333333333;0.5;1.0;0.0
2068;No;0;0.3606557377049171;0;0.9154929577464789;None;DSL;0.2823529411764706;Two Year;Yes;Credit Card;0.7076272735915983;0.6666666666666667;1.0;1.0;0.0;0.0
2069;No;0;1.0;0;0.295774647887324;Offer D;DSL;0.2823529411764706;Month-to-Month;Yes;Credit Card;0.40835789458287325;0.25000000000000006;0.0;0.6666666666666666;0.0;0.0
2070;Yes;0;0.7704918032786878;1;0.22535211267605634;Offer D;Cable;0.1411764705882353;Month-to-Month;No;Bank Withdrawal;0.7496215251621776;0.5833333333333333;0.3333333333333333;0.6666666666666666;0.0;0.0
2071;No;0;0.3442622950819665;0;0.0;None;Fiber Optic;0.18823529411764706;Month-to-Month;Yes;Credit Card;0.5570271989936593;0.9166666666666667;0.0;0.3333333333333333;0.0;0.0
2072;Yes;0;0.16393442622950793;1;0.14084507042253522;Offer D;Fiber Optic;0.21176470588235294;Month-to-Month;Yes;Bank Withdrawal;0.7457599847878713;0.75;1.0;0.3333333333333333;0.0;0.0
2073;Yes;0;0.278688524590164;1;0.014084507042253521;None;Fiber Optic;0.6941176470588235;Month-to-Month;Yes;Bank Withdrawal;0.5483387331514704;0.08333333333333337;0.3333333333333333;0.3333333333333333;0.0;0.0
2074;No;0;0.9672131147540988;0;0.02816901408450704;None;Fiber Optic;0.32941176470588235;Month-to-Month;No;Bank Withdrawal;0.7592753760979429;0.5;1.0;0.3333333333333333;0.0;0.0
2075;No;0;0.557377049180328;0;0.04225352112676056;None;Fiber Optic;0.3411764705882353;Month-to-Month;Yes;Bank Withdrawal;0.5604060468211771;0.5;0.0;0.3333333333333333;0.0;0.0
2076;Yes;0;0.21311475409835978;1;0.9577464788732395;Offer A;None;0.0;Two Year;No;Bank Withdrawal;0.02896155280729598;0.3333333333333333;0.0;0.0;0.0;0.0
2077;Yes;1;0.3770491803278677;1;1.0;Offer A;Fiber Optic;0.29411764705882354;Two Year;Yes;Credit Card;0.8509869599877133;0.3333333333333333;0.6666666666666666;1.0;0.0;0.0
2078;No;0;0.9016393442622945;0;0.3098591549295775;Offer D;Fiber Optic;0.27058823529411763;Month-to-Month;Yes;Bank Withdrawal;0.7409330593199888;0.4166666666666667;1.0;0.3333333333333333;0.0;0.0
2079;Yes;1;0.31147540983606525;1;0.5492957746478874;Offer B;DSL;0.8823529411764706;Month-to-Month;Yes;Bank Withdrawal;0.5579925840872357;0.16666666666666669;1.0;0.5;0.0;0.0
2080;No;0;0.524590163934425;0;0.971830985915493;None;DSL;0.11764705882352941;Two Year;No;Credit Card;0.6559791710852538;0.4166666666666667;1.0;0.8333333333333333;0.0;0.0
2081;Yes;0;0.9180327868852451;1;0.971830985915493;None;Fiber Optic;0.29411764705882354;Two Year;Yes;Bank Withdrawal;0.7153503543402104;0.8333333333333335;0.6666666666666666;0.5;0.0;0.0
2082;No;0;1.0;0;0.02816901408450704;Offer E;Cable;0.2;One Year;Yes;Bank Withdrawal;0.5135848697827152;0.6666666666666667;1.0;0.16666666666666666;0.0;0.125
2083;No;0;0.8852459016393439;0;0.9577464788732395;Offer A;Fiber Optic;0.8588235294117647;Two Year;Yes;Credit Card;0.9007042923069046;0.08333333333333337;1.0;0.8333333333333333;1.0;0.0
2084;No;0;0.278688524590164;0;0.07042253521126761;Offer E;Fiber Optic;0.29411764705882354;Month-to-Month;Yes;Bank Withdrawal;0.7023176555769275;0.6666666666666667;1.0;0.16666666666666666;0.0;0.0
2085;No;0;0.6721311475409824;0;1.0;None;Cable;0.23529411764705882;Two Year;No;Bank Withdrawal;0.7264522829163407;0.5833333333333333;1.0;1.0;0.0;0.0
2086;Yes;0;0.4590163934426226;1;0.9295774647887325;Offer A;DSL;0.27058823529411763;Two Year;No;Bank Withdrawal;0.6699772549421137;0.3333333333333333;1.0;0.8333333333333333;0.0;0.0
2087;Yes;0;0.1311475409836067;1;0.5492957746478874;None;Fiber Optic;0.2588235294117647;One Year;Yes;Credit Card;0.795960009653851;0.9166666666666667;1.0;0.5;0.0;0.0
2088;Yes;1;0.9672131147540988;1;0.25352112676056343;None;None;0.0;Two Year;Yes;Bank Withdrawal;0.07867888512648738;0.0;0.0;0.16666666666666666;0.0;0.0
2089;No;0;0.3770491803278677;0;0.971830985915493;Offer A;DSL;0.6941176470588235;Two Year;Yes;Mailed Check;0.22493472680333204;0.08333333333333337;0.6666666666666666;0.3333333333333333;0.0;0.0
2090;No;0;0.9508196721311464;0;0.28169014084507044;None;DSL;0.8352941176470589;Two Year;No;Credit Card;0.524204105812057;0.08333333333333337;0.3333333333333333;0.5;1.0;0.08333333333333334
2091;Yes;0;0.8524590163934427;1;0.4366197183098592;Offer C;Fiber Optic;0.2588235294117647;Month-to-Month;Yes;Bank Withdrawal;0.8509869599877133;0.9166666666666667;0.6666666666666666;0.6666666666666666;1.0;0.0
